HOOD_158,NEIGHBOURHOOD_158,DIVISION,OCC_YEAR,OCC_MONTH,OCC_DOW,OCC_HOUR,DEATH,INJURIES,POPULATION,ONE_PARENT_FAMILY_RATIO,PART_TIME_WORKER_PERCENTAGE,ABOVE_POSTSECONDARY_PERCENTAGE,MEDIAN_HOUSEHOLD_INCOME,OCC_TIME_RANGE_Afternoon,OCC_TIME_RANGE_Evening,OCC_TIME_RANGE_Morning,OCC_TIME_RANGE_Night
28,Rustic,D31,2004,9,7,4,0,0,9543,450,0.5285,0.4355,54350.0,False,False,False,True
28,Rustic,D42,2004,1,4,14,1,0,9543,450,0.5285,0.4355,54350.0,True,False,False,False
28,Rustic,D42,2004,3,3,0,1,0,9543,450,0.5285,0.4355,54350.0,False,False,False,True
28,Rustic,D31,2005,8,6,18,0,0,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D31,2005,6,7,0,0,1,9543,450,0.5285,0.4355,54350.0,False,False,False,True
28,Rustic,D31,2005,6,2,0,0,1,9543,450,0.5285,0.4355,54350.0,False,False,False,True
28,Rustic,D31,2006,5,2,17,0,0,9543,450,0.5285,0.4355,54350.0,True,False,False,False
28,Rustic,D31,2006,6,1,21,1,1,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D33,2006,11,2,21,0,0,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D31,2007,9,7,3,0,0,9543,450,0.5285,0.4355,54350.0,False,False,False,True
28,Rustic,D31,2007,4,7,10,0,1,9543,450,0.5285,0.4355,54350.0,False,False,True,False
28,Rustic,D31,2007,10,2,11,0,0,9543,450,0.5285,0.4355,54350.0,False,False,True,False
28,Rustic,D31,2008,2,5,2,0,2,9543,450,0.5285,0.4355,54350.0,False,False,False,True
28,Rustic,D31,2008,9,5,14,0,0,9543,450,0.5285,0.4355,54350.0,True,False,False,False
28,Rustic,D31,2008,7,1,21,0,1,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D31,2008,1,3,22,0,0,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D32,2008,5,5,12,0,1,9543,450,0.5285,0.4355,54350.0,True,False,False,False
28,Rustic,D31,2008,7,3,21,0,1,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D31,2008,4,3,0,0,1,9543,450,0.5285,0.4355,54350.0,False,False,False,True
28,Rustic,D31,2008,10,5,22,0,3,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D31,2009,5,3,23,0,0,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D31,2009,10,2,3,0,3,9543,450,0.5285,0.4355,54350.0,False,False,False,True
28,Rustic,D31,2009,12,4,23,1,3,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D31,2009,7,3,2,0,0,9543,450,0.5285,0.4355,54350.0,False,False,False,True
28,Rustic,D42,2009,5,1,23,0,1,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D31,2010,11,6,1,0,2,9543,450,0.5285,0.4355,54350.0,False,False,False,True
28,Rustic,D31,2010,2,1,15,0,0,9543,450,0.5285,0.4355,54350.0,True,False,False,False
28,Rustic,D31,2010,10,7,22,0,0,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D31,2010,7,7,4,0,2,9543,450,0.5285,0.4355,54350.0,False,False,False,True
28,Rustic,D31,2010,2,1,22,1,0,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2012,9,2,11,0,1,9543,450,0.5285,0.4355,54350.0,False,False,True,False
28,Rustic,D12,2012,10,2,20,0,2,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2013,12,5,19,0,1,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2013,2,7,21,0,1,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2014,9,7,22,0,0,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2014,1,4,21,0,3,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2014,10,1,22,0,0,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2014,4,2,18,0,0,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2014,3,1,17,0,0,9543,450,0.5285,0.4355,54350.0,True,False,False,False
28,Rustic,D12,2015,12,2,14,0,0,9543,450,0.5285,0.4355,54350.0,True,False,False,False
28,Rustic,D12,2015,3,4,6,0,0,9543,450,0.5285,0.4355,54350.0,False,False,True,False
28,Rustic,D12,2015,10,3,13,0,0,9543,450,0.5285,0.4355,54350.0,True,False,False,False
28,Rustic,D12,2015,8,1,22,0,0,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2015,6,2,1,0,0,9543,450,0.5285,0.4355,54350.0,False,False,False,True
28,Rustic,D12,2015,11,7,5,0,1,9543,450,0.5285,0.4355,54350.0,False,False,False,True
28,Rustic,D12,2015,8,3,12,1,0,9543,450,0.5285,0.4355,54350.0,True,False,False,False
28,Rustic,D12,2016,7,4,23,0,0,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2016,1,6,17,0,0,9543,450,0.5285,0.4355,54350.0,True,False,False,False
28,Rustic,D12,2016,5,1,21,0,0,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2016,8,4,22,0,1,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2016,6,4,23,0,0,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2016,9,5,18,0,0,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2016,7,2,21,0,1,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2016,12,5,19,0,1,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2016,8,6,2,0,1,9543,450,0.5285,0.4355,54350.0,False,False,False,True
28,Rustic,D12,2017,5,6,21,0,0,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2017,2,5,0,0,1,9543,450,0.5285,0.4355,54350.0,False,False,False,True
28,Rustic,D12,2017,1,7,7,0,0,9543,450,0.5285,0.4355,54350.0,False,False,True,False
28,Rustic,D12,2018,3,6,7,0,0,9543,450,0.5285,0.4355,54350.0,False,False,True,False
28,Rustic,D12,2018,5,2,22,0,0,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2018,6,4,22,0,1,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2018,7,1,15,0,1,9543,450,0.5285,0.4355,54350.0,True,False,False,False
28,Rustic,D12,2018,12,1,18,0,0,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2018,5,1,21,0,0,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2018,11,3,23,0,0,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2018,5,4,2,0,0,9543,450,0.5285,0.4355,54350.0,False,False,False,True
28,Rustic,D12,2019,7,1,21,0,1,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2019,4,4,22,0,1,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2019,4,3,15,0,0,9543,450,0.5285,0.4355,54350.0,True,False,False,False
28,Rustic,D12,2019,8,4,0,1,0,9543,450,0.5285,0.4355,54350.0,False,False,False,True
28,Rustic,D12,2019,6,3,10,0,0,9543,450,0.5285,0.4355,54350.0,False,False,True,False
28,Rustic,D12,2019,7,3,9,0,0,9543,450,0.5285,0.4355,54350.0,False,False,True,False
28,Rustic,D12,2019,2,2,21,0,1,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2020,8,3,3,0,1,9543,450,0.5285,0.4355,54350.0,False,False,False,True
28,Rustic,D12,2020,5,4,0,0,0,9543,450,0.5285,0.4355,54350.0,False,False,False,True
28,Rustic,D12,2020,7,3,20,0,1,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2020,7,4,23,0,1,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2020,2,6,23,0,0,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2020,3,5,3,0,1,9543,450,0.5285,0.4355,54350.0,False,False,False,True
28,Rustic,D12,2021,7,5,22,0,1,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2021,6,2,2,0,0,9543,450,0.5285,0.4355,54350.0,False,False,False,True
28,Rustic,D12,2021,7,3,0,0,0,9543,450,0.5285,0.4355,54350.0,False,False,False,True
28,Rustic,D12,2021,4,5,21,1,0,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2021,1,7,22,1,0,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2021,8,6,3,0,0,9543,450,0.5285,0.4355,54350.0,False,False,False,True
28,Rustic,D12,2021,6,4,21,0,0,9543,450,0.5285,0.4355,54350.0,False,True,False,False
28,Rustic,D12,2022,8,6,0,0,0,9543,450,0.5285,0.4355,54350.0,False,False,False,True
148,East L'Amoreaux,D42,2004,12,3,19,0,1,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D42,2004,1,6,20,0,0,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D42,2004,9,4,23,0,1,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D42,2004,4,3,22,0,1,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D42,2004,4,1,20,0,0,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D42,2004,11,7,0,0,0,21554,315,0.611,0.598,78750.5,False,False,False,True
148,East L'Amoreaux,D42,2004,12,3,15,0,0,21554,315,0.611,0.598,78750.5,True,False,False,False
148,East L'Amoreaux,D42,2004,12,3,0,0,0,21554,315,0.611,0.598,78750.5,False,False,False,True
148,East L'Amoreaux,D42,2004,4,1,20,0,0,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D42,2004,9,5,20,0,1,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D42,2004,11,7,20,0,0,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D42,2005,3,6,23,0,0,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D42,2005,7,6,11,1,0,21554,315,0.611,0.598,78750.5,False,False,True,False
148,East L'Amoreaux,D42,2005,6,7,3,0,1,21554,315,0.611,0.598,78750.5,False,False,False,True
148,East L'Amoreaux,D42,2005,4,5,20,0,1,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D42,2005,7,1,23,0,1,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D42,2005,5,7,0,0,0,21554,315,0.611,0.598,78750.5,False,False,False,True
148,East L'Amoreaux,D42,2005,6,2,0,0,1,21554,315,0.611,0.598,78750.5,False,False,False,True
148,East L'Amoreaux,D42,2006,1,4,0,0,1,21554,315,0.611,0.598,78750.5,False,False,False,True
148,East L'Amoreaux,D42,2006,9,4,22,1,0,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D52,2006,12,6,22,0,1,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D42,2006,5,2,3,0,0,21554,315,0.611,0.598,78750.5,False,False,False,True
148,East L'Amoreaux,D42,2008,11,4,18,0,0,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D42,2008,9,3,23,0,1,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D42,2009,8,1,5,0,1,21554,315,0.611,0.598,78750.5,False,False,False,True
148,East L'Amoreaux,D42,2010,2,7,22,0,0,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D42,2010,6,6,22,0,1,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D42,2014,1,4,14,0,0,21554,315,0.611,0.598,78750.5,True,False,False,False
148,East L'Amoreaux,D42,2015,1,6,1,0,0,21554,315,0.611,0.598,78750.5,False,False,False,True
148,East L'Amoreaux,D42,2016,3,7,18,1,0,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D42,2016,1,4,15,0,0,21554,315,0.611,0.598,78750.5,True,False,False,False
148,East L'Amoreaux,D42,2017,5,7,20,0,1,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D42,2018,7,3,22,0,0,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D42,2019,9,1,23,0,1,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D42,2019,10,2,21,0,0,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D42,2019,8,2,21,0,0,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D42,2020,6,1,18,0,1,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D42,2020,11,4,19,0,1,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D42,2020,8,4,6,0,2,21554,315,0.611,0.598,78750.5,False,False,True,False
148,East L'Amoreaux,D42,2021,8,6,23,0,0,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D42,2021,8,1,23,0,0,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D42,2022,8,5,19,0,0,21554,315,0.611,0.598,78750.5,False,True,False,False
148,East L'Amoreaux,D42,2022,9,6,1,0,0,21554,315,0.611,0.598,78750.5,False,False,False,True
58,Old East York,D54,2004,5,7,0,1,0,9175,200,0.43,0.7865,102500.5,False,False,False,True
58,Old East York,D54,2005,3,5,21,0,1,9175,200,0.43,0.7865,102500.5,False,True,False,False
58,Old East York,D54,2006,6,1,19,0,1,9175,200,0.43,0.7865,102500.5,False,True,False,False
58,Old East York,D54,2006,6,1,22,0,1,9175,200,0.43,0.7865,102500.5,False,True,False,False
58,Old East York,D54,2010,1,4,1,0,1,9175,200,0.43,0.7865,102500.5,False,False,False,True
58,Old East York,D54,2015,11,3,2,0,0,9175,200,0.43,0.7865,102500.5,False,False,False,True
58,Old East York,D54,2016,12,3,21,1,0,9175,200,0.43,0.7865,102500.5,False,True,False,False
58,Old East York,D54,2017,5,1,20,0,0,9175,200,0.43,0.7865,102500.5,False,True,False,False
58,Old East York,D54,2018,5,5,23,0,0,9175,200,0.43,0.7865,102500.5,False,True,False,False
58,Old East York,D54,2020,3,1,7,0,0,9175,200,0.43,0.7865,102500.5,False,False,True,False
58,Old East York,D54,2022,6,2,3,0,0,9175,200,0.43,0.7865,102500.5,False,False,False,True
58,Old East York,D54,2022,2,5,22,0,0,9175,200,0.43,0.7865,102500.5,False,True,False,False
170,Yonge-Bay Corridor,D52,2004,8,3,7,0,0,15240,200,0.43,0.8846,102500.5,False,False,True,False
170,Yonge-Bay Corridor,D52,2004,4,1,3,0,0,15240,200,0.43,0.8846,102500.5,False,False,False,True
170,Yonge-Bay Corridor,D52,2005,9,7,0,0,0,15240,200,0.43,0.8846,102500.5,False,False,False,True
170,Yonge-Bay Corridor,D31,2005,7,5,0,0,0,15240,200,0.43,0.8846,102500.5,False,False,False,True
170,Yonge-Bay Corridor,D31,2005,9,4,17,1,0,15240,200,0.43,0.8846,102500.5,True,False,False,False
170,Yonge-Bay Corridor,D52,2005,12,6,23,0,1,15240,200,0.43,0.8846,102500.5,False,True,False,False
170,Yonge-Bay Corridor,D52,2005,12,7,3,0,1,15240,200,0.43,0.8846,102500.5,False,False,False,True
170,Yonge-Bay Corridor,D52,2005,4,6,2,0,1,15240,200,0.43,0.8846,102500.5,False,False,False,True
170,Yonge-Bay Corridor,D52,2005,12,1,0,1,6,15240,200,0.43,0.8846,102500.5,False,False,False,True
170,Yonge-Bay Corridor,D14,2006,12,7,0,1,0,15240,200,0.43,0.8846,102500.5,False,False,False,True
170,Yonge-Bay Corridor,D52,2006,3,7,3,0,1,15240,200,0.43,0.8846,102500.5,False,False,False,True
170,Yonge-Bay Corridor,D42,2007,3,6,20,0,1,15240,200,0.43,0.8846,102500.5,False,True,False,False
170,Yonge-Bay Corridor,D54,2007,10,7,0,0,2,15240,200,0.43,0.8846,102500.5,False,False,False,True
170,Yonge-Bay Corridor,D12,2007,6,7,23,0,1,15240,200,0.43,0.8846,102500.5,False,True,False,False
170,Yonge-Bay Corridor,D12,2007,10,6,23,1,0,15240,200,0.43,0.8846,102500.5,False,True,False,False
170,Yonge-Bay Corridor,D23,2007,6,6,15,1,3,15240,200,0.43,0.8846,102500.5,True,False,False,False
170,Yonge-Bay Corridor,D52,2008,10,7,0,0,0,15240,200,0.43,0.8846,102500.5,False,False,False,True
170,Yonge-Bay Corridor,D52,2008,1,5,22,0,1,15240,200,0.43,0.8846,102500.5,False,True,False,False
170,Yonge-Bay Corridor,D52,2008,8,7,2,0,1,15240,200,0.43,0.8846,102500.5,False,False,False,True
170,Yonge-Bay Corridor,D52,2008,11,7,3,0,1,15240,200,0.43,0.8846,102500.5,False,False,False,True
170,Yonge-Bay Corridor,D52,2009,1,4,10,0,1,15240,200,0.43,0.8846,102500.5,False,False,True,False
170,Yonge-Bay Corridor,D12,2009,2,4,19,1,0,15240,200,0.43,0.8846,102500.5,False,True,False,False
170,Yonge-Bay Corridor,D12,2009,4,2,0,1,0,15240,200,0.43,0.8846,102500.5,False,False,False,True
170,Yonge-Bay Corridor,D31,2009,12,7,3,1,0,15240,200,0.43,0.8846,102500.5,False,False,False,True
170,Yonge-Bay Corridor,D32,2010,11,3,15,1,0,15240,200,0.43,0.8846,102500.5,True,False,False,False
170,Yonge-Bay Corridor,D52,2012,11,6,22,0,0,15240,200,0.43,0.8846,102500.5,False,True,False,False
170,Yonge-Bay Corridor,D52,2012,5,7,3,0,0,15240,200,0.43,0.8846,102500.5,False,False,False,True
170,Yonge-Bay Corridor,D52,2012,8,1,5,0,2,15240,200,0.43,0.8846,102500.5,False,False,False,True
170,Yonge-Bay Corridor,D52,2013,10,1,4,0,1,15240,200,0.43,0.8846,102500.5,False,False,False,True
170,Yonge-Bay Corridor,D52,2014,11,7,3,1,0,15240,200,0.43,0.8846,102500.5,False,False,False,True
170,Yonge-Bay Corridor,D52,2015,8,7,8,0,0,15240,200,0.43,0.8846,102500.5,False,False,True,False
170,Yonge-Bay Corridor,D52,2015,1,6,5,0,0,15240,200,0.43,0.8846,102500.5,False,False,False,True
170,Yonge-Bay Corridor,D52,2015,8,7,2,1,0,15240,200,0.43,0.8846,102500.5,False,False,False,True
170,Yonge-Bay Corridor,D52,2017,2,1,21,0,1,15240,200,0.43,0.8846,102500.5,False,True,False,False
170,Yonge-Bay Corridor,D52,2017,8,6,23,0,0,15240,200,0.43,0.8846,102500.5,False,True,False,False
170,Yonge-Bay Corridor,D52,2017,7,6,3,0,0,15240,200,0.43,0.8846,102500.5,False,False,False,True
170,Yonge-Bay Corridor,D52,2018,5,7,20,1,0,15240,200,0.43,0.8846,102500.5,False,True,False,False
170,Yonge-Bay Corridor,D52,2018,4,2,6,0,0,15240,200,0.43,0.8846,102500.5,False,False,True,False
170,Yonge-Bay Corridor,D52,2018,4,2,1,0,2,15240,200,0.43,0.8846,102500.5,False,False,False,True
170,Yonge-Bay Corridor,D52,2018,10,7,20,0,1,15240,200,0.43,0.8846,102500.5,False,True,False,False
170,Yonge-Bay Corridor,D52,2019,6,5,4,0,0,15240,200,0.43,0.8846,102500.5,False,False,False,True
170,Yonge-Bay Corridor,D52,2019,9,4,23,0,0,15240,200,0.43,0.8846,102500.5,False,True,False,False
170,Yonge-Bay Corridor,D52,2019,6,1,15,0,5,15240,200,0.43,0.8846,102500.5,True,False,False,False
170,Yonge-Bay Corridor,D52,2019,6,7,3,0,0,15240,200,0.43,0.8846,102500.5,False,False,False,True
170,Yonge-Bay Corridor,D52,2020,1,4,9,0,0,15240,200,0.43,0.8846,102500.5,False,False,True,False
170,Yonge-Bay Corridor,D52,2020,2,7,4,0,0,15240,200,0.43,0.8846,102500.5,False,False,False,True
170,Yonge-Bay Corridor,D52,2022,9,7,5,0,1,15240,200,0.43,0.8846,102500.5,False,False,False,True
73,Moss Park,D51,2004,5,4,3,0,1,22701,315,0.351,0.8846,54350.0,False,False,False,True
73,Moss Park,D51,2004,7,6,5,1,0,22701,315,0.351,0.8846,54350.0,False,False,False,True
73,Moss Park,D51,2004,6,7,18,0,1,22701,315,0.351,0.8846,54350.0,False,True,False,False
73,Moss Park,D51,2004,9,1,19,0,1,22701,315,0.351,0.8846,54350.0,False,True,False,False
73,Moss Park,D51,2005,3,4,10,0,0,22701,315,0.351,0.8846,54350.0,False,False,True,False
73,Moss Park,D51,2005,2,3,20,0,1,22701,315,0.351,0.8846,54350.0,False,True,False,False
73,Moss Park,D51,2005,11,3,21,0,1,22701,315,0.351,0.8846,54350.0,False,True,False,False
73,Moss Park,D51,2005,4,7,16,0,3,22701,315,0.351,0.8846,54350.0,True,False,False,False
73,Moss Park,D51,2006,6,1,20,0,1,22701,315,0.351,0.8846,54350.0,False,True,False,False
73,Moss Park,D51,2006,10,7,20,0,2,22701,315,0.351,0.8846,54350.0,False,True,False,False
73,Moss Park,D51,2006,6,4,0,0,1,22701,315,0.351,0.8846,54350.0,False,False,False,True
73,Moss Park,D51,2006,1,1,15,0,1,22701,315,0.351,0.8846,54350.0,True,False,False,False
73,Moss Park,D51,2007,3,6,20,0,1,22701,315,0.351,0.8846,54350.0,False,True,False,False
73,Moss Park,D51,2007,7,1,18,0,1,22701,315,0.351,0.8846,54350.0,False,True,False,False
73,Moss Park,D51,2007,11,2,20,1,0,22701,315,0.351,0.8846,54350.0,False,True,False,False
73,Moss Park,D51,2007,7,7,1,1,0,22701,315,0.351,0.8846,54350.0,False,False,False,True
73,Moss Park,D51,2008,11,2,22,0,1,22701,315,0.351,0.8846,54350.0,False,True,False,False
73,Moss Park,D51,2008,12,3,4,0,1,22701,315,0.351,0.8846,54350.0,False,False,False,True
73,Moss Park,D51,2009,1,5,2,0,1,22701,315,0.351,0.8846,54350.0,False,False,False,True
73,Moss Park,D51,2009,8,4,13,0,1,22701,315,0.351,0.8846,54350.0,True,False,False,False
73,Moss Park,D51,2009,7,7,6,0,1,22701,315,0.351,0.8846,54350.0,False,False,True,False
73,Moss Park,D51,2010,8,3,4,0,1,22701,315,0.351,0.8846,54350.0,False,False,False,True
73,Moss Park,D51,2010,9,4,1,0,0,22701,315,0.351,0.8846,54350.0,False,False,False,True
73,Moss Park,D51,2011,12,6,19,0,0,22701,315,0.351,0.8846,54350.0,False,True,False,False
73,Moss Park,D51,2011,4,4,15,0,1,22701,315,0.351,0.8846,54350.0,True,False,False,False
73,Moss Park,D51,2012,1,1,23,0,0,22701,315,0.351,0.8846,54350.0,False,True,False,False
73,Moss Park,D51,2013,7,1,23,0,1,22701,315,0.351,0.8846,54350.0,False,True,False,False
73,Moss Park,D51,2013,9,1,17,1,0,22701,315,0.351,0.8846,54350.0,True,False,False,False
73,Moss Park,D51,2013,8,3,2,0,1,22701,315,0.351,0.8846,54350.0,False,False,False,True
73,Moss Park,D51,2014,8,7,17,0,1,22701,315,0.351,0.8846,54350.0,True,False,False,False
73,Moss Park,D51,2014,7,7,1,1,1,22701,315,0.351,0.8846,54350.0,False,False,False,True
73,Moss Park,D51,2014,4,7,17,0,0,22701,315,0.351,0.8846,54350.0,True,False,False,False
73,Moss Park,D51,2015,6,5,8,0,1,22701,315,0.351,0.8846,54350.0,False,False,True,False
73,Moss Park,D51,2015,1,4,13,0,0,22701,315,0.351,0.8846,54350.0,True,False,False,False
73,Moss Park,D51,2015,5,7,23,0,1,22701,315,0.351,0.8846,54350.0,False,True,False,False
73,Moss Park,D51,2015,8,3,0,1,0,22701,315,0.351,0.8846,54350.0,False,False,False,True
73,Moss Park,D51,2016,8,2,20,0,1,22701,315,0.351,0.8846,54350.0,False,True,False,False
73,Moss Park,D51,2016,11,3,0,0,0,22701,315,0.351,0.8846,54350.0,False,False,False,True
73,Moss Park,D51,2016,9,4,20,0,1,22701,315,0.351,0.8846,54350.0,False,True,False,False
73,Moss Park,D51,2016,11,3,3,0,0,22701,315,0.351,0.8846,54350.0,False,False,False,True
73,Moss Park,D51,2016,1,5,14,0,1,22701,315,0.351,0.8846,54350.0,True,False,False,False
73,Moss Park,D51,2017,1,5,0,0,1,22701,315,0.351,0.8846,54350.0,False,False,False,True
73,Moss Park,D51,2017,7,5,1,0,0,22701,315,0.351,0.8846,54350.0,False,False,False,True
73,Moss Park,D51,2017,3,1,23,0,1,22701,315,0.351,0.8846,54350.0,False,True,False,False
73,Moss Park,D51,2017,1,7,7,1,0,22701,315,0.351,0.8846,54350.0,False,False,True,False
73,Moss Park,D51,2017,12,5,2,0,0,22701,315,0.351,0.8846,54350.0,False,False,False,True
73,Moss Park,D51,2017,1,1,14,1,0,22701,315,0.351,0.8846,54350.0,True,False,False,False
73,Moss Park,D51,2017,7,1,23,1,4,22701,315,0.351,0.8846,54350.0,False,True,False,False
73,Moss Park,D51,2018,6,1,2,1,0,22701,315,0.351,0.8846,54350.0,False,False,False,True
73,Moss Park,D51,2018,2,7,3,0,0,22701,315,0.351,0.8846,54350.0,False,False,False,True
73,Moss Park,D51,2018,10,4,2,0,0,22701,315,0.351,0.8846,54350.0,False,False,False,True
73,Moss Park,D51,2018,6,5,1,0,2,22701,315,0.351,0.8846,54350.0,False,False,False,True
73,Moss Park,D51,2018,11,4,22,0,1,22701,315,0.351,0.8846,54350.0,False,True,False,False
73,Moss Park,D51,2018,8,7,2,1,0,22701,315,0.351,0.8846,54350.0,False,False,False,True
73,Moss Park,D51,2018,5,1,14,0,0,22701,315,0.351,0.8846,54350.0,True,False,False,False
73,Moss Park,D51,2018,2,7,3,0,0,22701,315,0.351,0.8846,54350.0,False,False,False,True
73,Moss Park,D51,2018,6,6,10,0,0,22701,315,0.351,0.8846,54350.0,False,False,True,False
73,Moss Park,D51,2019,3,2,0,0,1,22701,315,0.351,0.8846,54350.0,False,False,False,True
