"REF_DATE","GEO","DGUID","Sector","Seasonal adjustment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-01","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3130274","","","","0"
"2020-02","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3170055","","","","0"
"2020-03","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3095696","","","","0"
"2020-04","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","2978148","","","","0"
"2020-05","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3000283","","","","0"
"2020-06","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3095285","","","","0"
"2020-07","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3162162","","","","0"
"2020-08","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3289692","","","","0"
"2020-09","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3380235","","","","0"
"2020-10","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3303471","","","","0"
"2020-11","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3323009","","","","0"
"2020-12","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3398707","","","","0"
"2021-01","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3322900","","","","0"
"2021-02","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3328453","","","","0"
"2021-03","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3377663","","","","0"
"2021-04","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3390832","","","","0"
"2021-05","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3357069","","","","0"
"2021-06","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3370848","","","","0"
"2021-07","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3443255","","","","0"
"2021-08","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3444925","","","","0"
"2021-09","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3408843","","","","0"
"2021-10","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3452161","","","","0"
"2021-11","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3462589","","","","0"
"2021-12","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3523891","","","","0"
"2022-01","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3489212","","","","0"
"2022-02","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3460474","","","","0"
"2022-03","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3487011","","","","0"
"2022-04","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3531410","","","","0"
"2022-05","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3591048","","","","0"
"2022-06","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3614902","","","","0"
"2022-07","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3672247","","","","0"
"2022-08","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3610436","","","","0"
"2022-09","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3653845","","","","0"
"2022-10","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3622529","","","","0"
"2022-11","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3632227","","","","0"
"2022-12","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3726534","","","","0"
"2023-01","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3710797","","","","0"
"2023-02","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3648768","","","","0"
"2023-03","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3711019","","","","0"
"2018-01","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1205193","","","","0"
"2018-02","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1223938","","","","0"
"2018-03","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1224344","","","","0"
"2018-04","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1261653","","","","0"
"2018-05","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1259021","","","","0"
"2018-06","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1249269","","","","0"
"2018-07","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1246150","","","","0"
"2018-08","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1286504","","","","0"
"2018-09","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1263107","","","","0"
"2018-10","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1322391","","","","0"
"2018-11","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1263511","","","","0"
"2018-12","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1275643","","","","0"
"2019-01","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1280610","","","","0"
"2019-02","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1293782","","","","0"
"2019-03","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1293645","","","","0"
"2019-04","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1302915","","","","0"
"2019-05","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1310050","","","","0"
"2019-06","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1323343","","","","0"
"2019-07","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1324084","","","","0"
"2019-08","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1303344","","","","0"
"2019-09","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1306786","","","","0"
"2019-10","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1338859","","","","0"
"2019-11","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1349651","","","","0"
"2019-12","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1418446","","","","0"
"2020-01","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1364763","","","","0"
"2020-02","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1373565","","","","0"
"2020-03","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1375163","","","","0"
"2020-04","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1381034","","","","0"
"2020-05","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1375858","","","","0"
"2020-06","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1377520","","","","0"
"2020-07","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1382620","","","","0"
"2020-08","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1378582","","","","0"
"2020-09","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1396063","","","","0"
"2020-10","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1405956","","","","0"
"2020-11","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1431847","","","","0"
